0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Title_t, "MIDI Drums\000"
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Note_on_c, 0, 36, 94
1, 0, Note_on_c, 0, 42, 1
1, 43, Note_off_c, 0, 36, 64
1, 48, Note_on_c, 0, 36, 48
1, 48, Note_off_c, 0, 42, 64
1, 48, Note_on_c, 0, 42, 60
1, 67, Note_off_c, 0, 36, 64
1, 95, Note_off_c, 0, 42, 64
1, 96, Note_on_c, 0, 36, 44
1, 96, Note_on_c, 0, 38, 64
1, 96, Note_on_c, 0, 42, 16
1, 129, Note_off_c, 0, 38, 64
1, 140, Note_off_c, 0, 36, 64
1, 144, Note_on_c, 0, 36, 45
1, 144, Note_off_c, 0, 42, 64
1, 144, Note_on_c, 0, 42, 60
1, 164, Note_off_c, 0, 36, 64
1, 168, Note_on_c, 0, 36, 63
1, 168, Note_on_c, 0, 38, 51
1, 168, Note_off_c, 0, 42, 64
1, 168, Note_on_c, 0, 42, 14
1, 181, Note_off_c, 0, 38, 64
1, 190, Note_off_c, 0, 36, 64
1, 190, Note_off_c, 0, 42, 64
1, 192, Note_on_c, 0, 36, 119
1, 192, Note_on_c, 0, 42, 1
1, 216, Note_off_c, 0, 36, 64
1, 216, Note_on_c, 0, 36, 42
1, 216, Note_off_c, 0, 42, 64
1, 216, Note_on_c, 0, 42, 59
1, 238, Note_off_c, 0, 36, 64
1, 238, Note_off_c, 0, 42, 64
1, 240, Note_on_c, 0, 36, 52
1, 240, Note_on_c, 0, 38, 48
1, 240, Note_on_c, 0, 42, 11
1, 254, Note_off_c, 0, 38, 64
1, 283, Note_off_c, 0, 36, 64
1, 287, Note_off_c, 0, 42, 64
1, 288, Note_on_c, 0, 36, 55
1, 288, Note_on_c, 0, 38, 47
1, 288, Note_on_c, 0, 42, 21
1, 321, Note_off_c, 0, 38, 64
1, 336, Note_off_c, 0, 36, 64
1, 336, Note_on_c, 0, 36, 56
1, 336, Note_on_c, 0, 38, 51
1, 336, Note_off_c, 0, 42, 64
1, 336, Note_on_c, 0, 42, 54
1, 351, Note_off_c, 0, 38, 64
1, 378, Note_off_c, 0, 36, 64
1, 384, Note_on_c, 0, 36, 87
1, 384, Note_off_c, 0, 42, 64
1, 384, Note_on_c, 0, 42, 5
1, 417, Note_off_c, 0, 42, 64
1, 428, Note_off_c, 0, 36, 64
1, 432, Note_on_c, 0, 36, 45
1, 432, Note_on_c, 0, 42, 60
1, 451, Note_off_c, 0, 36, 64
1, 479, Note_off_c, 0, 42, 64
1, 480, Note_on_c, 0, 36, 44
1, 480, Note_on_c, 0, 38, 65
1, 480, Note_on_c, 0, 42, 17
1, 513, Note_off_c, 0, 38, 64
1, 524, Note_off_c, 0, 36, 64
1, 528, Note_on_c, 0, 36, 45
1, 528, Note_off_c, 0, 42, 64
1, 528, Note_on_c, 0, 42, 60
1, 548, Note_off_c, 0, 36, 64
1, 552, Note_on_c, 0, 36, 42
1, 552, Note_on_c, 0, 38, 51
1, 552, Note_off_c, 0, 42, 64
1, 552, Note_on_c, 0, 42, 14
1, 565, Note_off_c, 0, 38, 64
1, 574, Note_off_c, 0, 36, 64
1, 574, Note_off_c, 0, 42, 64
1, 576, Note_on_c, 0, 36, 90
1, 576, Note_on_c, 0, 42, 1
1, 600, Note_off_c, 0, 36, 64
1, 600, Note_on_c, 0, 36, 47
1, 600, Note_off_c, 0, 42, 64
1, 600, Note_on_c, 0, 42, 59
1, 622, Note_off_c, 0, 36, 64
1, 622, Note_off_c, 0, 42, 64
1, 624, Note_on_c, 0, 36, 54
1, 624, Note_on_c, 0, 38, 49
1, 624, Note_on_c, 0, 42, 49
1, 648, Note_off_c, 0, 38, 64
1, 665, Note_off_c, 0, 36, 64
1, 671, Note_off_c, 0, 42, 64
1, 672, Note_on_c, 0, 36, 55
1, 672, Note_on_c, 0, 38, 46
1, 672, Note_on_c, 0, 42, 20
1, 713, Note_off_c, 0, 38, 64
1, 720, Note_off_c, 0, 36, 64
1, 720, Note_on_c, 0, 36, 57
1, 720, Note_on_c, 0, 38, 51
1, 720, Note_off_c, 0, 42, 64
1, 720, Note_on_c, 0, 42, 54
1, 735, Note_off_c, 0, 38, 64
1, 762, Note_off_c, 0, 36, 64
1, 768, Note_off_c, 0, 42, 64
1, 768, Note_on_c, 0, 42, 5
1, 816, Note_off_c, 0, 42, 64
1, 816, Note_on_c, 0, 42, 60
1, 862, Note_off_c, 0, 42, 64
1, 864, Note_on_c, 0, 38, 61
1, 864, Note_on_c, 0, 42, 28
1, 896, Note_off_c, 0, 38, 64
1, 912, Note_off_c, 0, 42, 64
1, 912, Note_on_c, 0, 42, 60
1, 936, Note_on_c, 0, 36, 64
1, 936, Note_on_c, 0, 38, 52
1, 936, Note_off_c, 0, 42, 64
1, 936, Note_on_c, 0, 42, 14
1, 949, Note_off_c, 0, 38, 64
1, 981, Note_off_c, 0, 36, 64
1, 984, Note_off_c, 0, 42, 64
1, 984, Note_on_c, 0, 42, 59
1, 1005, Note_off_c, 0, 42, 64
1, 1008, Note_on_c, 0, 36, 52
1, 1008, Note_on_c, 0, 38, 48
1, 1008, Note_on_c, 0, 42, 11
1, 1021, Note_off_c, 0, 38, 64
1, 1051, Note_off_c, 0, 36, 64
1, 1056, Note_on_c, 0, 38, 53
1, 1056, Note_off_c, 0, 42, 64
1, 1056, Note_on_c, 0, 42, 29
1, 1090, Note_off_c, 0, 38, 64
1, 1103, Note_off_c, 0, 42, 64
1, 1104, Note_on_c, 0, 36, 56
1, 1104, Note_on_c, 0, 38, 51
1, 1104, Note_on_c, 0, 42, 54
1, 1119, Note_off_c, 0, 38, 64
1, 1148, Note_off_c, 0, 36, 64
1, 1200, Note_off_c, 0, 42, 64
1, 1200, Note_on_c, 0, 42, 60
1, 1246, Note_off_c, 0, 42, 64
1, 1248, Note_on_c, 0, 38, 61
1, 1248, Note_on_c, 0, 42, 28
1, 1280, Note_off_c, 0, 38, 64
1, 1296, Note_off_c, 0, 42, 64
1, 1296, Note_on_c, 0, 42, 60
1, 1320, Note_on_c, 0, 36, 42
1, 1320, Note_on_c, 0, 38, 52
1, 1320, Note_off_c, 0, 42, 64
1, 1320, Note_on_c, 0, 42, 14
1, 1333, Note_off_c, 0, 38, 64
1, 1363, Note_off_c, 0, 36, 64
1, 1368, Note_off_c, 0, 42, 64
1, 1368, Note_on_c, 0, 42, 59
1, 1389, Note_off_c, 0, 42, 64
1, 1392, Note_on_c, 0, 36, 54
1, 1392, Note_on_c, 0, 38, 49
1, 1392, Note_on_c, 0, 42, 49
1, 1416, Note_off_c, 0, 38, 64
1, 1432, Note_off_c, 0, 36, 64
1, 1440, Note_on_c, 0, 38, 53
1, 1440, Note_off_c, 0, 42, 64
1, 1440, Note_on_c, 0, 42, 28
1, 1482, Note_off_c, 0, 38, 64
1, 1488, Note_on_c, 0, 36, 58
1, 1488, Note_on_c, 0, 38, 51
1, 1488, Note_off_c, 0, 42, 64
1, 1488, Note_on_c, 0, 42, 54
1, 1504, Note_off_c, 0, 38, 64
1, 1535, Note_off_c, 0, 36, 64
1, 1535, Note_off_c, 0, 42, 64
1, 1536, Note_on_c, 0, 36, 66
1, 1536, Note_on_c, 0, 38, 53
1, 1536, Note_on_c, 0, 42, 5
1, 1550, Note_off_c, 0, 38, 64
1, 1578, Note_off_c, 0, 42, 64
1, 1584, Note_off_c, 0, 36, 64
1, 1584, Note_on_c, 0, 36, 72
1, 1584, Note_on_c, 0, 42, 55
1, 1608, Note_on_c, 0, 38, 51
1, 1608, Note_off_c, 0, 42, 64
1, 1608, Note_on_c, 0, 42, 10
1, 1619, Note_off_c, 0, 36, 64
1, 1629, Note_off_c, 0, 38, 64
1, 1629, Note_off_c, 0, 42, 64
1, 1632, Note_on_c, 0, 36, 73
1, 1632, Note_on_c, 0, 38, 91
1, 1632, Note_on_c, 0, 42, 8
1, 1650, Note_off_c, 0, 38, 64
1, 1667, Note_off_c, 0, 42, 64
1, 1680, Note_off_c, 0, 36, 64
1, 1680, Note_on_c, 0, 36, 74
1, 1680, Note_on_c, 0, 42, 47
1, 1720, Note_off_c, 0, 36, 64
1, 1728, Note_on_c, 0, 36, 49
1, 1728, Note_on_c, 0, 38, 66
1, 1728, Note_off_c, 0, 42, 64
1, 1728, Note_on_c, 0, 42, 1
1, 1740, Note_off_c, 0, 38, 64
1, 1743, Note_off_c, 0, 42, 64
1, 1776, Note_off_c, 0, 36, 64
1, 1776, Note_on_c, 0, 36, 74
1, 1776, Note_on_c, 0, 38, 48
1, 1776, Note_on_c, 0, 42, 53
1, 1792, Note_off_c, 0, 38, 64
1, 1812, Note_off_c, 0, 36, 64
1, 1821, Note_off_c, 0, 42, 64
1, 1824, Note_on_c, 0, 36, 53
1, 1824, Note_on_c, 0, 38, 67
1, 1824, Note_on_c, 0, 42, 8
1, 1847, Note_off_c, 0, 38, 64
1, 1872, Note_off_c, 0, 36, 64
1, 1872, Note_on_c, 0, 36, 76
1, 1872, Note_off_c, 0, 42, 64
1, 1872, Note_on_c, 0, 42, 55
1, 1903, Note_off_c, 0, 42, 64
1, 1907, Note_off_c, 0, 36, 64
1, 1920, Note_on_c, 0, 36, 65
1, 1920, Note_on_c, 0, 38, 53
1, 1920, Note_on_c, 0, 42, 1
1, 1934, Note_off_c, 0, 38, 64
1, 1935, Note_off_c, 0, 42, 64
1, 1968, Note_off_c, 0, 36, 64
1, 1968, Note_on_c, 0, 36, 72
1, 1968, Note_on_c, 0, 42, 55
1, 1991, Note_off_c, 0, 42, 64
1, 1992, Note_on_c, 0, 38, 56
1, 1992, Note_on_c, 0, 42, 14
1, 2003, Note_off_c, 0, 36, 64
1, 2015, Note_off_c, 0, 38, 64
1, 2015, Note_off_c, 0, 42, 64
1, 2016, Note_on_c, 0, 36, 73
1, 2016, Note_on_c, 0, 38, 97
1, 2016, Note_on_c, 0, 42, 8
1, 2035, Note_off_c, 0, 38, 64
1, 2042, Note_off_c, 0, 36, 64
1, 2051, Note_off_c, 0, 42, 64
1, 2064, Note_on_c, 0, 36, 49
1, 2064, Note_on_c, 0, 42, 57
1, 2092, Note_off_c, 0, 36, 64
1, 2112, Note_on_c, 0, 36, 58
1, 2112, Note_on_c, 0, 38, 59
1, 2112, Note_off_c, 0, 42, 64
1, 2112, Note_on_c, 0, 42, 3
1, 2127, Note_off_c, 0, 38, 64
1, 2128, Note_off_c, 0, 42, 64
1, 2160, Note_off_c, 0, 36, 64
1, 2160, Note_on_c, 0, 36, 75
1, 2160, Note_on_c, 0, 38, 41
1, 2160, Note_on_c, 0, 42, 62
1, 2176, Note_off_c, 0, 38, 64
1, 2194, Note_off_c, 0, 36, 64
1, 2205, Note_off_c, 0, 42, 64
1, 2208, Note_on_c, 0, 36, 63
1, 2208, Note_on_c, 0, 38, 56
1, 2208, Note_on_c, 0, 42, 11
1, 2232, Note_off_c, 0, 38, 64
1, 2256, Note_off_c, 0, 36, 64
1, 2256, Note_on_c, 0, 36, 77
1, 2256, Note_off_c, 0, 42, 64
1, 2256, Note_on_c, 0, 42, 57
1, 2288, Note_off_c, 0, 42, 64
1, 2289, Note_off_c, 0, 36, 64
1, 2304, Note_on_c, 0, 36, 76
1, 2339, Note_off_c, 0, 36, 64
1, 2400, Note_on_c, 0, 36, 78
1, 2400, Note_on_c, 0, 38, 43
1, 2400, Note_on_c, 0, 42, 11
1, 2425, Note_off_c, 0, 38, 64
1, 2435, Note_off_c, 0, 36, 64
1, 2435, Note_off_c, 0, 42, 64
1, 2496, Note_on_c, 0, 36, 78
1, 2496, Note_on_c, 0, 42, 1
1, 2507, Note_off_c, 0, 42, 64
1, 2554, Note_off_c, 0, 36, 64
1, 2592, Note_on_c, 0, 36, 76
1, 2592, Note_on_c, 0, 38, 56
1, 2592, Note_on_c, 0, 42, 11
1, 2616, Note_off_c, 0, 38, 64
1, 2626, Note_off_c, 0, 36, 64
1, 2627, Note_off_c, 0, 42, 64
1, 2688, Note_on_c, 0, 36, 76
1, 2688, Note_on_c, 0, 42, 1
1, 2699, Note_off_c, 0, 42, 64
1, 2723, Note_off_c, 0, 36, 64
1, 2784, Note_on_c, 0, 36, 78
1, 2784, Note_on_c, 0, 38, 43
1, 2784, Note_on_c, 0, 42, 11
1, 2809, Note_off_c, 0, 38, 64
1, 2819, Note_off_c, 0, 36, 64
1, 2819, Note_off_c, 0, 42, 64
1, 2880, Note_on_c, 0, 36, 78
1, 2880, Note_on_c, 0, 42, 1
1, 2891, Note_off_c, 0, 42, 64
1, 2938, Note_off_c, 0, 36, 64
1, 2976, Note_on_c, 0, 36, 76
1, 2976, Note_on_c, 0, 38, 56
1, 2976, Note_on_c, 0, 42, 11
1, 3000, Note_off_c, 0, 38, 64
1, 3010, Note_off_c, 0, 36, 64
1, 3011, Note_off_c, 0, 42, 64
1, 3072, Note_on_c, 0, 42, 10
1, 3120, Note_off_c, 0, 42, 64
1, 3120, Note_on_c, 0, 42, 58
1, 3144, Note_on_c, 0, 38, 42
1, 3144, Note_off_c, 0, 42, 64
1, 3144, Note_on_c, 0, 42, 12
1, 3167, Note_off_c, 0, 38, 64
1, 3167, Note_off_c, 0, 42, 64
1, 3168, Note_on_c, 0, 38, 57
1, 3168, Note_on_c, 0, 42, 16
1, 3190, Note_off_c, 0, 38, 64
1, 3215, Note_off_c, 0, 42, 64
1, 3216, Note_on_c, 0, 42, 57
1, 3264, Note_off_c, 0, 42, 64
1, 3264, Note_on_c, 0, 42, 10
1, 3312, Note_on_c, 0, 38, 43
1, 3312, Note_off_c, 0, 42, 64
1, 3312, Note_on_c, 0, 42, 62
1, 3327, Note_off_c, 0, 38, 64
1, 3360, Note_on_c, 0, 38, 47
1, 3360, Note_off_c, 0, 42, 64
1, 3360, Note_on_c, 0, 42, 18
1, 3385, Note_off_c, 0, 38, 64
1, 3408, Note_off_c, 0, 42, 64
1, 3408, Note_on_c, 0, 42, 57
1, 3440, Note_off_c, 0, 42, 64
1, 3456, Note_on_c, 0, 42, 10
1, 3504, Note_off_c, 0, 42, 64
1, 3504, Note_on_c, 0, 42, 58
1, 3526, Note_off_c, 0, 42, 64
1, 3528, Note_on_c, 0, 38, 49
1, 3528, Note_on_c, 0, 42, 12
1, 3552, Note_off_c, 0, 38, 64
1, 3552, Note_on_c, 0, 38, 50
1, 3552, Note_off_c, 0, 42, 64
1, 3552, Note_on_c, 0, 42, 16
1, 3576, Note_off_c, 0, 38, 64
1, 3599, Note_off_c, 0, 42, 64
1, 3600, Note_on_c, 0, 42, 57
1, 3648, Note_off_c, 0, 42, 64
1, 3648, Note_on_c, 0, 42, 10
1, 3696, Note_on_c, 0, 38, 42
1, 3696, Note_off_c, 0, 42, 64
1, 3696, Note_on_c, 0, 42, 62
1, 3711, Note_off_c, 0, 38, 64
1, 3744, Note_on_c, 0, 38, 47
1, 3744, Note_off_c, 0, 42, 64
1, 3744, Note_on_c, 0, 42, 18
1, 3769, Note_off_c, 0, 38, 64
1, 3792, Note_off_c, 0, 42, 64
1, 3792, Note_on_c, 0, 42, 57
1, 3824, Note_off_c, 0, 42, 64
1, 3840, Note_on_c, 0, 36, 71
1, 3840, Note_on_c, 0, 42, 1
1, 3861, Note_off_c, 0, 42, 64
1, 3871, Note_off_c, 0, 36, 64
1, 3888, Note_on_c, 0, 38, 45
1, 3888, Note_on_c, 0, 42, 61
1, 3933, Note_off_c, 0, 38, 64
1, 3933, Note_off_c, 0, 42, 64
1, 3936, Note_on_c, 0, 36, 63
1, 3936, Note_on_c, 0, 38, 77
1, 3936, Note_on_c, 0, 42, 17
1, 3956, Note_off_c, 0, 38, 64
1, 3967, Note_off_c, 0, 36, 64
1, 3984, Note_off_c, 0, 42, 64
1, 3984, Note_on_c, 0, 42, 64
1, 4015, Note_off_c, 0, 42, 64
1, 4032, Note_on_c, 0, 36, 109
1, 4032, Note_on_c, 0, 42, 1
1, 4053, Note_off_c, 0, 42, 64
1, 4062, Note_off_c, 0, 36, 64
1, 4080, Note_on_c, 0, 36, 94
1, 4080, Note_on_c, 0, 42, 3
1, 4091, Note_off_c, 0, 36, 64
1, 4125, Note_off_c, 0, 42, 64
1, 4128, Note_on_c, 0, 36, 61
1, 4128, Note_on_c, 0, 38, 43
1, 4128, Note_on_c, 0, 42, 17
1, 4148, Note_off_c, 0, 38, 64
1, 4160, Note_off_c, 0, 36, 64
1, 4176, Note_off_c, 0, 42, 64
1, 4176, Note_on_c, 0, 42, 74
1, 4207, Note_off_c, 0, 42, 64
1, 4224, Note_on_c, 0, 36, 118
1, 4224, Note_on_c, 0, 42, 1
1, 4244, Note_off_c, 0, 42, 64
1, 4254, Note_off_c, 0, 36, 64
1, 4272, Note_on_c, 0, 36, 46
1, 4272, Note_on_c, 0, 42, 78
1, 4301, Note_off_c, 0, 36, 64
1, 4317, Note_off_c, 0, 42, 64
1, 4320, Note_on_c, 0, 36, 45
1, 4320, Note_on_c, 0, 38, 61
1, 4320, Note_on_c, 0, 42, 17
1, 4340, Note_off_c, 0, 38, 64
1, 4352, Note_off_c, 0, 36, 64
1, 4368, Note_off_c, 0, 42, 64
1, 4368, Note_on_c, 0, 42, 73
1, 4398, Note_off_c, 0, 42, 64
1, 4416, Note_on_c, 0, 36, 120
1, 4416, Note_on_c, 0, 42, 1
1, 4437, Note_off_c, 0, 42, 64
1, 4446, Note_off_c, 0, 36, 64
1, 4464, Note_on_c, 0, 36, 62
1, 4464, Note_on_c, 0, 42, 77
1, 4491, Note_off_c, 0, 36, 64
1, 4511, Note_off_c, 0, 42, 64
1, 4512, Note_on_c, 0, 36, 61
1, 4512, Note_on_c, 0, 38, 43
1, 4512, Note_on_c, 0, 42, 18
1, 4532, Note_off_c, 0, 38, 64
1, 4544, Note_off_c, 0, 36, 64
1, 4544, Note_on_c, 0, 36, 74
1, 4544, Note_off_c, 0, 42, 64
1, 4544, Note_on_c, 0, 42, 22
1, 4560, Note_off_c, 0, 36, 64
1, 4560, Note_on_c, 0, 36, 73
1, 4560, Note_off_c, 0, 42, 64
1, 4560, Note_on_c, 0, 42, 75
1, 4587, Note_off_c, 0, 36, 64
1, 4587, Note_off_c, 0, 42, 64
1, 4592, Note_on_c, 0, 36, 48
1, 4592, Note_on_c, 0, 38, 44
1, 4592, Note_on_c, 0, 42, 5
1, 4607, Note_off_c, 0, 38, 64
1, 4608, Note_off_c, 0, 36, 64
1, 4608, Note_on_c, 0, 36, 120
1, 4608, Note_off_c, 0, 42, 64
1, 4608, Note_on_c, 0, 42, 1
1, 4638, Note_off_c, 0, 36, 64
1, 4642, Note_off_c, 0, 42, 64
1, 4704, Note_on_c, 0, 38, 60
1, 4704, Note_on_c, 0, 42, 17
1, 4725, Note_off_c, 0, 38, 64
1, 4758, Note_off_c, 0, 42, 64
1, 4896, Note_on_c, 0, 38, 41
1, 4896, Note_on_c, 0, 42, 17
1, 4917, Note_off_c, 0, 38, 64
1, 4977, Note_off_c, 0, 42, 64
1, 4992, Note_on_c, 0, 42, 1
1, 5021, Note_off_c, 0, 42, 64
1, 5088, Note_on_c, 0, 38, 61
1, 5088, Note_on_c, 0, 42, 17
1, 5109, Note_off_c, 0, 38, 64
1, 5142, Note_off_c, 0, 42, 64
1, 5280, Note_on_c, 0, 38, 42
1, 5280, Note_on_c, 0, 42, 18
1, 5301, Note_off_c, 0, 38, 64
1, 5361, Note_off_c, 0, 42, 64
1, 5376, Note_on_c, 0, 42, 4
1, 5399, Note_off_c, 0, 42, 64
1, 5424, Note_on_c, 0, 36, 46
1, 5424, Note_on_c, 0, 42, 78
1, 5453, Note_off_c, 0, 36, 64
1, 5469, Note_off_c, 0, 42, 64
1, 5472, Note_on_c, 0, 38, 42
1, 5472, Note_on_c, 0, 42, 23
1, 5492, Note_off_c, 0, 38, 64
1, 5520, Note_on_c, 0, 36, 57
1, 5520, Note_off_c, 0, 42, 64
1, 5520, Note_on_c, 0, 42, 73
1, 5550, Note_off_c, 0, 42, 64
1, 5564, Note_off_c, 0, 36, 64
1, 5568, Note_on_c, 0, 36, 48
1, 5568, Note_on_c, 0, 42, 4
1, 5591, Note_off_c, 0, 36, 64
1, 5604, Note_off_c, 0, 42, 64
1, 5616, Note_on_c, 0, 36, 62
1, 5616, Note_on_c, 0, 42, 77
1, 5643, Note_off_c, 0, 36, 64
1, 5661, Note_off_c, 0, 42, 64
1, 5664, Note_on_c, 0, 38, 54
1, 5664, Note_on_c, 0, 42, 24
1, 5684, Note_off_c, 0, 38, 64
1, 5712, Note_on_c, 0, 36, 40
1, 5712, Note_off_c, 0, 42, 64
1, 5712, Note_on_c, 0, 42, 74
1, 5743, Note_off_c, 0, 42, 64
1, 5758, Note_off_c, 0, 36, 64
1, 5760, Note_on_c, 0, 36, 50
1, 5760, Note_on_c, 0, 42, 4
1, 5784, Note_off_c, 0, 36, 64
1, 5795, Note_off_c, 0, 42, 64
1, 5808, Note_on_c, 0, 36, 46
1, 5808, Note_on_c, 0, 42, 78
1, 5837, Note_off_c, 0, 36, 64
1, 5853, Note_off_c, 0, 42, 64
1, 5856, Note_on_c, 0, 38, 42
1, 5856, Note_on_c, 0, 42, 23
1, 5876, Note_off_c, 0, 38, 64
1, 5904, Note_on_c, 0, 36, 57
1, 5904, Note_off_c, 0, 42, 64
1, 5904, Note_on_c, 0, 42, 73
1, 5934, Note_off_c, 0, 42, 64
1, 5948, Note_off_c, 0, 36, 64
1, 5952, Note_on_c, 0, 36, 48
1, 5952, Note_on_c, 0, 42, 4
1, 5975, Note_off_c, 0, 36, 64
1, 5992, Note_off_c, 0, 42, 64
1, 6000, Note_on_c, 0, 36, 62
1, 6000, Note_on_c, 0, 42, 77
1, 6027, Note_off_c, 0, 36, 64
1, 6045, Note_off_c, 0, 42, 64
1, 6048, Note_on_c, 0, 38, 54
1, 6048, Note_on_c, 0, 42, 24
1, 6068, Note_off_c, 0, 38, 64
1, 6080, Note_on_c, 0, 36, 56
1, 6080, Note_off_c, 0, 42, 64
1, 6080, Note_on_c, 0, 42, 22
1, 6096, Note_off_c, 0, 36, 64
1, 6096, Note_on_c, 0, 36, 106
1, 6096, Note_off_c, 0, 42, 64
1, 6096, Note_on_c, 0, 42, 75
1, 6123, Note_off_c, 0, 42, 64
1, 6128, Note_on_c, 0, 38, 44
1, 6128, Note_on_c, 0, 42, 5
1, 6131, Note_off_c, 0, 36, 64
1, 6143, Note_off_c, 0, 38, 64
1, 6144, Note_on_c, 0, 36, 101
1, 6158, Note_off_c, 0, 42, 64
1, 6192, Note_on_c, 0, 42, 3
1, 6197, Note_off_c, 0, 36, 64
1, 6216, Note_on_c, 0, 36, 55
1, 6216, Note_off_c, 0, 42, 64
1, 6216, Note_on_c, 0, 42, 1
1, 6237, Note_off_c, 0, 36, 64
1, 6237, Note_off_c, 0, 42, 64
1, 6240, Note_on_c, 0, 36, 45
1, 6240, Note_on_c, 0, 38, 34
1, 6240, Note_on_c, 0, 42, 12
1, 6258, Note_off_c, 0, 38, 64
1, 6288, Note_off_c, 0, 36, 64
1, 6288, Note_on_c, 0, 36, 54
1, 6288, Note_off_c, 0, 42, 64
1, 6288, Note_on_c, 0, 42, 1
1, 6328, Note_off_c, 0, 36, 64
1, 6335, Note_off_c, 0, 42, 64
1, 6336, Note_on_c, 0, 36, 65
1, 6336, Note_on_c, 0, 42, 1
1, 6384, Note_off_c, 0, 36, 64
1, 6384, Note_on_c, 0, 36, 44
1, 6384, Note_off_c, 0, 42, 64
1, 6384, Note_on_c, 0, 42, 3
1, 6408, Note_off_c, 0, 36, 64
1, 6408, Note_on_c, 0, 36, 66
1, 6408, Note_off_c, 0, 42, 64
1, 6408, Note_on_c, 0, 42, 1
1, 6429, Note_off_c, 0, 36, 64
1, 6429, Note_off_c, 0, 42, 64
1, 6432, Note_on_c, 0, 36, 45
1, 6432, Note_on_c, 0, 38, 44
1, 6432, Note_on_c, 0, 42, 12
1, 6450, Note_off_c, 0, 38, 64
1, 6480, Note_off_c, 0, 36, 64
1, 6480, Note_on_c, 0, 36, 47
1, 6480, Note_off_c, 0, 42, 64
1, 6480, Note_on_c, 0, 42, 1
1, 6527, Note_off_c, 0, 36, 64
1, 6527, Note_off_c, 0, 42, 64
1, 6528, Note_on_c, 0, 36, 47
1, 6528, Note_on_c, 0, 42, 1
1, 6567, Note_off_c, 0, 42, 64
1, 6576, Note_off_c, 0, 36, 64
1, 6576, Note_on_c, 0, 36, 46
1, 6576, Note_on_c, 0, 42, 3
1, 6600, Note_off_c, 0, 36, 64
1, 6600, Note_on_c, 0, 36, 55
1, 6600, Note_off_c, 0, 42, 64
1, 6600, Note_on_c, 0, 42, 1
1, 6621, Note_off_c, 0, 36, 64
1, 6621, Note_off_c, 0, 42, 64
1, 6624, Note_on_c, 0, 36, 45
1, 6624, Note_on_c, 0, 38, 35
1, 6624, Note_on_c, 0, 42, 12
1, 6642, Note_off_c, 0, 38, 64
1, 6672, Note_off_c, 0, 36, 64
1, 6672, Note_on_c, 0, 36, 54
1, 6672, Note_off_c, 0, 42, 64
1, 6672, Note_on_c, 0, 42, 1
1, 6712, Note_off_c, 0, 36, 64
1, 6719, Note_off_c, 0, 42, 64
1, 6720, Note_on_c, 0, 36, 65
1, 6720, Note_on_c, 0, 42, 1
